,cif_id,property
874,mp-1287,95169.12597276323
875,mp-547244,85283.29538772014
876,mp-14088,78393.4264815801
877,mp-14437,34115.96674705149
878,mp-304,93715.93704654278
879,mp-4359,48768.81680299871
880,mp-4385,123508.67571979022
881,mp-9570,39867.80557004749
882,mp-985586,40546.97266352075
883,mp-11719,54829.643079819776
884,mp-14069,77874.54158228278
885,mp-20027,54932.132499045736
886,mp-23097,75235.40990850177
887,mp-568661,54431.18821825416
888,mp-8041,22933.068668079213
889,mp-24428,148434.54775891223
890,mp-4405,36977.87021710323
891,mp-569812,115653.55306631628
892,mp-1265,19322.09800612995
893,mp-5020,45828.61750031965
894,mp-8943,92469.77004408187
895,mp-1009088,69985.49665456709
896,mp-10547,101176.16165422439
897,mp-570354,14289.809248851761
898,mp-6613,88580.30543570226
899,mp-7929,39799.30860875483
900,mp-961649,24142.896622642926
901,mp-989548,78634.96879514665
902,mp-23289,15337.930998217971
903,mp-4547,41952.95214396654
904,mp-504535,109552.09687326198
905,mp-7067,38724.2834350695
906,mp-8756,48394.40747218272
907,mp-27830,70213.38299416752
908,mp-1247,94095.24252884628
909,mp-28110,66325.36596162827
910,mp-3915,34533.62747598225
911,mp-5414,63478.608703365775
912,mp-8934,76681.48383884814
913,mp-9107,97272.89310874561
914,mp-571124,72034.23494395477
915,mp-5858,71745.08951818843
916,mp-14036,77984.8275258081
917,mp-149,18390.0039118112
918,mp-35220,137641.81491866976
919,mp-643002,147064.54145150713
920,mp-6947,71938.47099782308
921,mp-1009894,19254.505744711907
922,mp-7684,53520.52094023172
923,mp-7891,40179.19037843106
924,mp-9718,100114.39313895114
925,mp-2074,33842.24436848532
926,mp-560588,33060.092614571455
927,mp-7801,78915.15735376923
928,mp-9386,46176.35770024444
929,mp-974381,86782.97537834583
930,mp-2176,15521.405621704123
931,mp-2758,15386.297331004303
932,mp-7650,70393.6981310204
933,mp-8262,82167.73237995859
934,mp-8812,78680.88222975215
935,mp-9144,75197.28540308894
936,mp-20282,78167.15138681156
937,mp-27869,30861.936231804662
938,mp-32880,15437.961348366325
939,mp-567655,73409.91632787473
940,mp-753747,107180.16865280842
941,mp-24721,18991.84487630628
942,mp-9569,40661.11050051082
943,mp-9845,46394.62719596701
944,mp-996944,68360.35038133053
945,mp-23059,70533.70578549568
946,mp-34293,76106.52519835456
947,mp-7374,87767.28408409044
948,mp-1029,24039.336591841395
949,mp-10381,59708.761673974885
950,mp-12622,102801.80844952507
951,mp-14205,62182.494348905995
952,mp-4081,63153.15922019474
953,mp-12418,92776.25186784257
954,mp-23406,71444.80735248931
955,mp-27828,71090.76267051863
956,mp-569346,30744.864530347677
957,mp-1022,23199.724678891933
958,mp-8930,77749.35078062785
959,mp-23214,47342.17892696679
960,mp-27207,53652.49368607808
961,mp-3524,96683.53524794945
962,mp-5394,48644.6026624701
963,mp-28453,75746.4291803605
964,mp-30056,37199.99935010745
965,mp-34932,42307.19779877636
966,mp-626151,112446.68705191773
967,mp-643279,146738.74657510823
968,mp-865500,76722.36405048649
969,mp-8830,37568.2255600849
970,mp-608555,70473.14057511056
971,mp-642725,109787.75267747998
972,mp-1873,51172.906216963966
973,mp-23209,23309.376301183598
974,mp-773137,45974.88983731935
975,mp-961678,24158.75216338515
976,mp-34579,93604.42612507347
977,mp-4452,57976.73650523237
978,mp-1243,97025.11504206916
979,mp-13641,93848.08398382018
980,mp-19734,69908.82136277176
981,mp-2659,51419.7195611617
982,mp-5532,63216.20203244654
983,mp-10492,83357.39541314202
984,mp-23025,50328.1767979987
985,mp-422,20051.46628913414
986,mp-676284,61130.66689578791
987,mp-7972,32853.511434624656
988,mp-23364,63157.11904855641
989,mp-3668,66761.4331734318
990,mp-638729,70626.52180596124
991,mp-11175,61380.36307386142
992,mp-11674,82783.52505356017
993,mp-12317,49787.14948897453
994,mp-16742,61913.881666969944
995,mp-2079,81805.77412819493
996,mp-4555,92412.54018918333
997,mp-675902,31236.62548688039
998,mp-989616,103678.04854943129
999,mp-27716,47857.437645903185
1000,mp-4280,38015.60992168854
1001,mp-1747,22823.553493744064
1002,mp-2920,97342.51225590573
1003,mp-675531,62862.30950420848
1004,mp-841,78846.62751650749
1005,mp-8703,61721.33288162421
1006,mp-9775,69781.58715827763
1007,mp-550751,78081.3920806254
1008,mp-573658,99864.5518059508
1009,mp-770932,98789.00189003775
1010,mp-989618,82715.48338300454
1011,mp-15668,62042.157420849166
1012,mp-15703,121990.93542378138
1013,mp-22903,15067.536548731743
1014,mp-22914,15779.458926071877
1015,mp-29529,47789.746198595974
1016,mp-616378,71946.70472564758
1017,mp-7027,118300.54590327086
1018,mp-5377,116556.59165632803
1019,mp-541044,67566.31408759396
1020,mp-755309,68678.38600586796
1021,mp-8979,115974.62782664274
1022,mp-1009129,18748.88110597827
1023,mp-11718,15506.253487003749
1024,mp-15349,121598.11469855806
1025,mp-5295,114261.8165664093
1026,mp-643370,115738.99775371565
1027,mp-6951,39058.311076467784
1028,mp-776532,57025.248943041086
1029,mp-924130,24270.106567285326
1030,mp-998604,76524.89516228523
1031,mp-11022,73387.13372717345
1032,mp-14206,61540.97387198163
1033,mp-7910,55478.48753782849
1034,mp-160,166234.90753447142
1035,mp-961657,24305.03515675616
1036,mp-12532,66568.25353717386
1037,mp-7738,47956.74512873919
1038,mp-989537,73240.51250873867
1039,mp-23350,71482.37718694098
1040,mp-4824,47884.38005100052
1041,mp-642648,179794.01963326125
1042,mp-7958,33103.12831246449
1043,mp-961774,23029.3938954119
1044,mp-2605,17495.82131086486
1045,mp-380,31523.695876030422
1046,mp-19833,64492.06843960642
1047,mp-3125,98305.15888428275
1048,mp-3427,171457.49385528592
1049,mp-567373,116127.93777945677
1050,mp-755895,105489.6971503326
1051,mp-8042,121336.44718115215
1052,mp-8932,82370.45491549383
1053,mp-9565,39423.514591706306
1054,mp-11917,58489.11451162738
1055,mp-2469,16098.032983531968
1056,mp-36508,68980.95973421106
1057,mp-551092,90494.01269919738
1058,mp-556120,131957.13084537975
1059,mp-560791,109740.59112771429
1060,mp-6026,133844.97628450912
1061,mp-9064,87616.33080702942
1062,mp-11824,40665.18348924578
1063,mp-4200,136735.6780604655
1064,mp-557664,60578.649264239946
1065,mp-7956,61568.42452591485
1066,mp-29521,67703.34963700137
1067,mp-6930,110576.5745881966
1068,mp-8208,100689.05308282055
1069,mp-989400,83768.35353970506
1070,mp-1002124,19319.672988398055
1071,mp-754535,69436.42682227882
1072,mp-22323,91510.02957183828
1073,mp-23425,69796.42181342078
1074,mp-27300,76392.03185403542
1075,mp-34126,131034.65617331544
1076,mp-3771,98718.62641395554
1077,mp-961711,24425.78467617809
1078,mp-989523,79287.24231792711
1079,mp-22867,15112.153320806301
1080,mp-3953,124637.41820129417
1081,mp-754826,58570.84403714594
1082,mp-13947,75724.17054762841
1083,mp-16264,97672.16048371042
1084,mp-15776,55339.27194606358
1085,mp-13109,90517.96983813841
1086,mp-23933,140049.40417126674
1087,mp-33588,68341.7442093729
1088,mp-6654,85047.64773418196
1089,mp-754368,70406.9034658213
1090,mp-8016,65016.14837269511
1091,mp-996959,77407.4776147708
1092,mp-10653,14976.525253547581
1093,mp-14070,74543.76519662437
1094,mp-189,69048.46083535995
1095,mp-541037,51325.312937987015
1096,mp-661,45334.19188308334
1097,mp-8962,49764.94054791944
1098,mp-684690,79108.53151680103
1099,mp-22984,67546.12609936274
1100,mp-15685,62580.56638671072
1101,mp-15988,33159.78025230216
1102,mp-2667,15030.934502462827
1103,mp-4809,57751.44003842291
1104,mp-9124,24664.26005231927
1105,mp-10919,50190.48102570778
1106,mp-23299,15231.507767377041
1107,mp-37153,65136.91844186377
1108,mp-8430,49469.479756033084
1109,mp-961673,24659.761826287253
1110,mp-998413,76330.75473439753
1111,mp-2072,60903.27446249266
1112,mp-27420,69223.62582219025
1113,mp-29463,139571.90042794534
1114,mp-3042,83812.30960446986
1115,mp-541226,68119.7567778308
1116,mp-559092,35325.98554508381
1117,mp-998198,35233.51952141739
1118,mp-13992,72793.30846177129
1119,mp-486,53491.18945096449
1120,mp-5350,58407.22713868805
1121,mp-554155,134388.74125005733
1122,mp-570485,42831.38613450654
1123,mp-9270,98914.07173176312
1124,mp-1285,61688.07920513534
1125,mp-1394,23256.464484205077
1126,mp-22875,15062.01288282841
1127,mp-29750,77291.81094415825
1128,mp-736,71489.30430581278
1129,mp-757,69519.95906000401
1130,mp-8212,99018.71004001447
1131,mp-978847,41034.023281710746
1132,mp-23860,63376.84326362706
1133,mp-28084,69194.82293613267
1134,mp-7786,48621.41891263979
1135,mp-1008506,42007.32451043102
1136,mp-22473,30892.070803508486
1137,mp-28423,78694.87322174358
1138,mp-28602,40049.63145558455
1139,mp-9575,52388.31694110333
1140,mp-996962,75263.70169298103
1141,mp-13032,16909.219967140274
1142,mp-9675,103544.42889048683
1143,mp-10474,77494.48504792755
1144,mp-570097,60847.72539724382
1145,mp-989529,60413.78480396428
1146,mp-998297,34690.79180178976
1147,mp-22904,47311.582106808055
1148,mp-23116,64551.92254442992
1149,mp-27882,70914.30365821089
1150,mp-30456,95243.2450706902
1151,mp-4666,69605.34108957434
1152,mp-5132,134746.24998184043
1153,mp-626620,93152.74497517654
1154,mp-7911,104021.43888378536
1155,mp-8039,38825.98718845247
1156,mp-8224,70068.62981779902
1157,mp-9383,35806.60507657616
1158,mp-10485,47731.14284420903
1159,mp-10627,15619.568957922087
1160,mp-36066,77105.91395270184
1161,mp-1011695,22642.812709947506
1162,mp-11020,74028.73933851477
1163,mp-165,36738.07617109389
1164,mp-23349,130213.60526332346
1165,mp-23475,69014.44921444744
1166,mp-546794,73879.57278465046
1167,mp-567290,34234.43796881139
1168,mp-7176,30619.247866680384
1169,mp-8455,14704.457533456964
1170,mp-862868,44979.12998626765
1171,mp-643243,144379.4006015301
1172,mp-7233,41611.60978677561
1173,mp-755756,43498.90968512896
1174,mp-989561,83072.40166529726
1175,mp-989610,119631.66021327043
1176,mp-22899,15608.357979177134
1177,mp-22934,55376.503545353524
1178,mp-29398,68137.31186442115
1179,mp-867194,39863.7529588237
1180,mp-12558,24946.367611724527
1181,mp-3821,78508.7165161406
1182,mp-8235,83071.22559001586
1183,mp-9200,38891.64493914104
1184,mp-12015,69672.2344195052
1185,mp-1550,17872.220512149317
1186,mp-8298,55547.13276394952
1187,mp-867300,80585.81667874345
1188,mp-13287,61361.76663727411
1189,mp-223,94339.29714647571
1190,mp-23092,87072.1847401207
1191,mp-3167,54477.997781233025
1192,mp-754710,68428.96486049345
1193,mp-8361,60485.069109783166
1194,mp-13798,68064.19394678448
1195,mp-29484,53560.56415398756
1196,mp-568284,90998.78177863009
1197,mp-8188,35692.88268927069
1198,mp-867169,30358.472234373967
1199,mp-961660,24949.95648673593
1200,mp-980057,42022.47539265694
1201,mp-27999,61088.60184721127
1202,mp-558118,96722.68393533802
1203,mp-5618,108038.00344818641
1204,mp-7148,110137.96653213985
1205,mp-8630,98857.34186030601
1206,mp-997086,68826.3874298613
1207,mp-13658,119449.124589957
1208,mp-20098,58037.38516364961
1209,mp-22896,62940.48977468619
1210,mp-22925,15199.201343464953
1211,mp-4961,42969.87676641181
1212,mp-504838,86121.78294294665
1213,mp-867219,81719.36078306811
1214,mp-10985,95145.80519787355
1215,mp-1138,18126.862146907715
1216,mp-15896,96924.66670096204
1217,mp-20620,90112.08763793374
1218,mp-623024,70942.42821761325
1219,mp-10417,70065.50681376709
1220,mp-22990,30793.09960462176
1221,mp-571306,130104.10837384235
1222,mp-8187,83381.84007197055
1223,mp-989526,74438.03715512945
